timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
539386,3_spaced_14_13_2,255,5,64,72,4,4,63
539406,3_spaced_14_13_2,256,5,64,72,4,4,63
539426,3_spaced_14_13_2,257,5,64,72,4,4,63
539446,3_spaced_14_13_2,258,5,64,72,4,4,63
539466,3_spaced_14_13_2,259,5,64,72,4,5,63
539486,3_spaced_14_13_2,260,6,64,72,4,5,63
539506,3_spaced_14_13_2,261,5,64,72,4,5,63
539526,3_spaced_14_13_2,262,5,64,72,4,5,63
539546,3_spaced_14_13_2,263,5,64,72,4,5,63
539566,3_spaced_14_13_2,264,5,64,72,4,5,63
539586,3_spaced_14_13_2,265,5,64,72,4,5,63
539606,3_spaced_14_13_2,266,5,64,72,4,5,63
539626,3_spaced_14_13_2,267,6,64,72,4,5,63
539646,3_spaced_14_13_2,268,5,64,72,4,5,63
539666,3_spaced_14_13_2,269,5,64,72,4,5,63
539686,3_spaced_14_13_2,270,5,64,72,4,5,63
539706,3_spaced_14_13_2,271,6,64,72,4,5,63
539726,3_spaced_14_13_2,272,6,64,72,4,5,63
539746,3_spaced_14_13_2,273,6,64,72,4,5,63
539766,3_spaced_14_13_2,274,6,64,72,4,5,63
539786,3_spaced_14_13_2,275,6,64,72,4,5,63
539806,3_spaced_14_13_2,276,6,64,72,4,5,63
539826,3_spaced_14_13_2,277,6,64,72,4,5,63
539846,3_spaced_14_13_2,278,6,64,72,4,5,63
539866,3_spaced_14_13_2,279,6,64,72,4,5,63
539886,3_spaced_14_13_2,280,6,64,72,4,5,63
539906,3_spaced_14_13_2,281,5,64,72,4,5,63
539926,3_spaced_14_13_2,282,5,64,72,4,5,63
539946,3_spaced_14_13_2,283,5,64,72,4,5,63
539966,3_spaced_14_13_2,284,5,65,72,4,5,63
539986,3_spaced_14_13_2,285,5,64,72,4,5,63
540006,3_spaced_14_13_2,286,5,64,72,4,5,63
540026,3_spaced_14_13_2,287,5,64,72,4,5,63
540046,3_spaced_14_13_2,288,5,64,72,4,5,63
540066,3_spaced_14_13_2,289,5,64,72,4,4,63
540086,3_spaced_14_13_2,290,5,64,72,4,4,63
540106,3_spaced_14_13_2,291,5,64,72,4,5,63
540126,3_spaced_14_13_2,292,5,64,72,4,4,63
540146,3_spaced_14_13_2,293,5,64,72,4,4,63
540166,3_spaced_14_13_2,294,5,64,72,4,4,63
540186,3_spaced_14_13_2,295,5,64,72,4,5,63
540206,3_spaced_14_13_2,296,5,64,72,4,5,63
540226,3_spaced_14_13_2,297,5,64,72,4,5,63
540246,3_spaced_14_13_2,298,5,64,72,4,5,63
540266,3_spaced_14_13_2,299,5,64,72,4,5,63
540286,3_spaced_14_13_2,300,5,64,72,4,5,63
540306,3_spaced_14_13_2,301,5,64,72,4,5,63
540326,3_spaced_14_13_2,302,5,64,72,4,5,63
540346,3_spaced_14_13_2,303,5,64,72,4,5,63
540366,3_spaced_14_13_2,304,7,64,72,7,7,63
540386,3_spaced_14_13_2,305,6,64,72,8,4,63
540406,3_spaced_14_13_2,306,6,64,72,8,4,63
540426,3_spaced_14_13_2,307,8,64,72,7,5,63
540446,3_spaced_14_13_2,308,7,64,72,6,5,63
540466,3_spaced_14_13_2,309,8,64,71,8,5,63
540486,3_spaced_14_13_2,310,8,64,71,8,5,63
540506,3_spaced_14_13_2,311,7,63,72,11,3,63
540526,3_spaced_14_13_2,312,8,64,71,52,6,63
540546,3_spaced_14_13_2,313,9,65,72,16,4,63
540566,3_spaced_14_13_2,314,9,65,72,16,4,63
540586,3_spaced_14_13_2,315,12,64,72,11,5,63
540606,3_spaced_14_13_2,316,55,64,72,8,6,63
540626,3_spaced_14_13_2,317,55,64,72,8,6,63
540646,3_spaced_14_13_2,318,23,64,72,6,4,63
540666,3_spaced_14_13_2,319,14,64,72,6,4,63
540686,3_spaced_14_13_2,320,10,64,72,6,4,63
540706,3_spaced_14_13_2,321,10,64,72,6,4,63
540726,3_spaced_14_13_2,322,7,64,72,6,5,63
540746,3_spaced_14_13_2,323,7,64,72,6,4,63
540766,3_spaced_14_13_2,324,15,64,72,7,5,63
540786,3_spaced_14_13_2,325,15,64,72,7,5,63
540806,3_spaced_14_13_2,326,11,64,72,7,4,63
540826,3_spaced_14_13_2,327,15,64,72,4,3,63
540846,3_spaced_14_13_2,328,18,64,72,7,6,63
540866,3_spaced_14_13_2,329,18,64,72,7,6,63
540886,3_spaced_14_13_2,330,55,64,72,5,5,63
540906,3_spaced_14_13_2,331,55,64,72,5,5,63
540926,3_spaced_14_13_2,332,55,64,72,5,5,63
540946,3_spaced_14_13_2,333,55,64,72,5,5,63
540966,3_spaced_14_13_2,334,55,64,72,5,5,63
540986,3_spaced_14_13_2,335,55,63,72,5,5,62
541006,3_spaced_14_13_2,336,54,63,72,7,8,62
541026,3_spaced_14_13_2,337,54,63,72,7,8,62
541046,3_spaced_14_13_2,338,55,64,72,5,6,63
541066,3_spaced_14_13_2,339,55,64,72,15,16,63
541086,3_spaced_14_13_2,340,55,64,72,7,9,63
541106,3_spaced_14_13_2,341,55,64,72,7,9,63
